Latitude,Longitude,Signal_Strength,NW_provider
72.706664,14.507406,34,0
84.871706,11.674698,74,1
80.741725,12.022556,78,3
73.803914,30.076327,75,2
81.229256,14.193449,22,0
77.734191,19.733901,14,2
74.021511,31.258051,18,1
69.170991,20.228885,46,2
77.019413,11.487844,67,1
76.497604,10.850976,57,0
77.573413,10.860959,4,3
67.289412,11.801656,62,0
68.210377,18.944743,3,2
79.544069,16.170813,16,0
76.353169,28.955014,44,3
72.964044,8.659064,68,0
72.874714,17.737318,68,3
85.630604,15.118423,59,0
68.714392,23.825531,20,2
82.899721,27.804216,38,2
83.402682,29.071226,94,0
84.979091,22.196283,60,0
74.401325,12.123496,80,0
80.298131,30.271879,1,0
73.335049,30.53519,63,3
68.069855,15.226024,24,0
72.981707,8.990183,92,0
82.622748,12.517108,67,0
74.416863,20.64678,74,2
75.305757,31.841192,18,0
81.884068,33.649995,41,2
81.397206,28.059378,5,3
81.854286,9.661302,70,2
78.127369,19.743864,88,2
82.812969,23.584264,57,2
75.097733,27.764861,54,0
82.248876,21.177451,2,0
83.020006,32.59605,26,0
83.279404,23.070426,96,2
67.908488,25.746972,52,3
77.761611,20.908606,25,1
86.169271,15.040646,18,0
86.613746,9.630818,15,2
72.203367,10.728,3,3
68.700961,31.080673,61,3
85.125186,15.259364,35,2
69.084352,21.00196,64,3
86.046759,26.087917,10,1
69.83846,24.541141,31,3
79.124963,16.005175,78,3
79.026597,8.991804,23,1
76.369895,9.636871,51,0
85.865098,23.756717,52,0
85.703182,21.871867,72,1
74.687932,18.19214,2,3
77.714811,17.949162,67,3
71.383201,17.922343,68,3
79.702482,24.38785,27,1
73.290761,33.958461,26,3
81.132455,33.36583,11,3
68.704915,12.280916,87,0
69.476428,33.208427,24,3
73.903386,9.932695,62,0
83.867117,18.439899,60,0
72.258457,16.973653,28,3
75.709071,29.898532,71,2
68.726715,21.215981,13,0
76.625671,21.867184,4,1
72.636138,32.779663,82,2
79.254519,12.067755,48,1
68.328783,26.733145,100,3
73.452131,10.906292,79,0
84.843472,16.719767,51,0
77.900044,15.01788,36,2
82.896409,15.280193,87,3
84.054874,33.449064,41,1
74.644692,31.820789,82,3
83.313213,12.997706,30,2
78.097925,26.363444,13,2
83.655279,15.776124,52,0
68.178675,17.552042,10,2
76.025878,32.256439,85,2
85.193656,12.229404,80,3
73.075264,10.280284,73,3
70.309095,20.653034,19,2
68.031241,27.228501,71,0
76.594972,26.348297,30,0
68.708708,32.57767,25,0
67.649759,9.130313,10,2
69.811441,32.686235,85,0
86.961821,26.680478,25,1
69.612648,25.139357,24,1
81.836969,15.558783,14,2
76.941568,9.760549,76,2
85.248228,12.418637,86,1
79.73277,9.362147,79,1
68.750405,28.590317,86,3
83.388689,24.112686,26,2
68.130995,24.424154,76,1
80.09563,10.193687,6,3
77.468565,16.197089,93,3
80.638355,31.958109,25,2
72.121942,17.948331,75,0
72.45853,27.918378,19,3
86.975456,18.337377,8,2
83.40554,21.117468,24,2
74.005729,30.512747,73,2
72.829904,19.957385,76,1
80.865129,26.475129,87,2
75.763568,15.699311,59,1
75.811017,25.911302,95,1
76.446932,10.572423,65,0
85.916548,26.344274,67,0
73.828239,14.287431,3,3
76.350427,27.822453,24,0
85.988535,19.862834,35,2
67.497393,22.990399,24,1
73.579728,14.069546,47,0
75.374392,16.435977,98,0
76.724606,11.292231,82,0
73.54441,14.450978,36,0
71.631719,16.967167,59,1
79.325117,32.011783,87,2
81.503699,16.379414,49,2
79.011868,22.693963,60,3
72.304239,13.124055,93,2
71.901158,16.346779,54,2
70.245616,16.181499,95,1
67.666247,12.088876,71,3
67.901801,31.867297,18,0
72.864294,20.40798,62,0
69.801348,22.85675,57,0
79.743736,29.073674,75,2
73.715195,15.369625,92,2
79.172378,27.405743,45,0
73.690882,33.173829,98,2
82.71775,31.944537,53,3
69.065183,23.083759,98,0
82.44914,25.817278,77,1
71.168882,15.029214,59,3
67.294969,19.438119,44,0
78.396053,18.532501,96,1
82.453559,19.917637,82,0
86.89952,23.815319,67,3
80.252965,10.191954,69,0
80.338163,26.550162,86,3
76.537191,16.920071,58,1
73.034265,16.233059,16,1
82.780285,31.106785,33,2
79.633771,27.862431,77,3
75.074257,10.444919,28,3
75.344201,29.728185,31,2
76.979022,19.499892,63,2
78.355136,25.363246,65,0
72.975972,17.830925,2,2
77.540775,27.360613,72,3
78.057487,14.859833,8,1
77.0984,31.453617,17,3
85.333835,27.982594,98,3
81.110015,16.294831,7,2
86.100468,14.35239,61,1
83.908008,9.034701,11,2
68.001178,22.439081,65,1
76.111389,33.192357,39,3
79.30868,33.825954,8,1
75.109528,12.84573,68,1
80.035778,23.747895,59,2
84.127196,24.479117,35,3
73.405753,31.958958,79,0
83.451584,9.036885,88,1
77.257092,10.570432,96,1
72.395294,29.113783,74,1
71.125493,33.629916,43,0
68.956008,21.122155,87,2
72.336122,20.309144,100,3
78.461335,28.415357,70,2
86.283735,12.058206,26,0
68.772033,17.015962,39,1
77.296136,13.985167,43,3
82.95254,16.446859,3,0
81.485661,30.490786,52,0
68.451787,30.080913,39,3
80.561738,9.293309,42,2
83.308171,17.491214,84,3
82.354344,26.576558,83,0
75.47497,20.070691,35,2
83.921508,15.82112,47,0
81.159358,32.393117,3,1
72.238699,20.855217,86,2
81.968889,27.008513,19,1
81.837447,14.772871,65,3
67.373007,32.209249,9,3
69.338591,26.451984,33,3
71.615427,14.781481,98,2
82.071142,17.750976,9,1
77.688612,30.636085,43,3
84.245192,9.286337,47,0
80.863193,29.524513,53,3
85.585287,18.289063,75,2
77.828099,21.309766,40,3
71.211848,13.984554,54,2
81.633556,16.688083,8,2
85.764459,21.599249,81,0
84.595337,19.204734,92,2
86.492306,22.942605,37,2
72.620896,18.226497,33,0
79.471404,9.484555,45,3
80.428755,9.461215,34,2
70.477862,20.595824,11,0
67.83098,23.600963,52,1
80.63961,16.45511,75,2
77.712462,29.906461,35,2
74.878202,15.749052,8,0
68.232586,10.226239,15,1
70.735115,28.914684,67,2
76.590178,30.309005,12,1
85.33157,16.290493,34,0
84.038219,27.854669,39,2
84.021236,23.482896,24,3
69.480736,12.535144,23,3
79.013783,20.842143,65,3
70.038408,32.560425,20,1
86.595538,20.787225,86,1
83.515209,33.093698,61,2
82.656215,30.266411,77,1
72.707397,30.843992,3,3
69.685321,30.647815,19,1
80.118104,12.213713,35,3
81.373725,33.24477,4,1
69.364673,17.107258,14,1
86.865615,29.601242,96,0
80.401515,11.828641,71,0
85.862786,24.316614,29,2
70.638088,21.694137,12,2
79.197421,9.481084,31,0
75.705707,14.059644,94,0
67.685411,29.300884,31,3
74.793021,19.54078,81,2
69.511927,19.160505,26,0
67.756047,33.290727,5,1
79.409876,18.596809,57,0
81.284584,11.681046,80,3
81.853629,29.508324,31,2
75.418888,13.744537,88,3
69.96105,31.538386,99,0
85.417671,9.102409,58,2
70.94344,28.825654,31,2
76.83049,22.839787,71,0
74.942871,11.122986,73,2
84.416822,15.848158,16,3
76.813416,14.709923,0,3
72.555523,18.762098,35,0
71.875055,17.127915,18,0
85.411069,8.750858,56,1
68.506386,12.81154,57,2
80.140903,21.4809,80,0
71.607073,27.432734,43,3
84.679109,24.616744,88,0
69.552722,32.517133,25,2
72.649218,21.446839,14,0
76.827068,11.288119,87,0
82.538141,24.008587,14,2
71.407794,19.38552,43,2
81.842692,29.43294,4,0
79.284448,20.16471,98,0
75.296556,28.255702,31,2
85.911632,27.832391,9,3
71.711775,20.558816,67,3
74.388594,28.637063,21,1
68.695716,17.865084,74,0
77.949877,15.262868,97,3
84.449824,9.481713,81,1
81.87355,30.100137,53,3
78.305392,10.433125,21,1
74.899624,32.06109,18,0
70.145349,15.738136,32,2
73.821471,20.412103,53,3
84.697787,17.839402,10,2
73.815902,18.85384,16,3
81.764814,14.52346,45,2
83.200559,14.762125,88,0
86.89684,28.569496,89,0
77.81742,31.902257,41,1
78.461708,19.448408,41,2
74.152031,14.651317,36,0
68.686887,29.979818,82,0
69.441986,25.345767,49,0
67.079613,15.415695,20,3
67.323686,12.028899,93,1
77.103626,32.093802,49,1
71.875922,21.589897,23,2
76.786506,25.710864,85,3
78.028363,27.180703,59,1
83.672175,30.595472,39,1
71.315659,27.923623,8,0
71.655955,33.845287,24,0
72.169214,14.025423,18,0
81.315438,16.576217,71,3
76.788926,11.548567,3,2
80.363103,18.016106,34,1
80.727845,27.421242,42,0
82.299726,26.612027,90,1
84.019513,29.826187,80,0
67.847409,16.188239,0,3
70.456025,10.627386,16,2
68.059192,31.118746,94,1
67.715938,18.596759,22,3
73.147917,24.500453,25,1
85.049595,20.507199,1,0
72.573405,18.093735,97,2
71.134366,16.805073,90,1
83.946678,20.617026,45,0
84.824983,14.933053,22,1
80.107626,26.907644,20,0
77.256167,22.053866,43,2
81.06339,14.036129,73,1
85.1238,30.152509,61,1
83.612726,23.340889,35,3
81.191235,18.608987,21,1
74.124302,22.618846,45,3
69.598911,26.425028,50,2
73.929338,17.121979,72,1
80.372599,12.433571,65,0
86.943405,17.451244,19,0
75.412906,11.099742,15,3
86.062585,27.179062,71,1
72.087438,14.757196,16,3
82.04497,26.620128,92,0
77.398171,12.424354,6,1
81.085665,21.321047,17,0
86.201449,32.111763,72,0
76.020546,17.225278,43,3
85.84339,17.417838,55,3
76.848972,31.022229,53,2
72.147834,20.341619,15,2
75.841683,32.63416,13,2
73.337661,29.724339,61,2
85.597266,12.380569,93,2
82.7924,16.080787,65,2
85.012666,25.047264,58,1
81.272996,22.662339,0,0
81.299751,32.913016,61,0
77.711214,25.721623,10,3
71.94833,17.365956,57,1
77.717535,31.664249,96,2
78.529037,22.027258,76,2
77.756712,9.292065,13,3
81.860206,15.515355,26,3
76.629296,20.091225,45,0
78.463883,23.700521,66,1
78.47112,26.466139,42,0
73.700491,13.240727,83,1
74.473704,14.204438,50,2
84.854292,22.648194,67,1
75.088469,21.355255,28,3
71.119686,29.446379,39,1
85.263643,22.80365,31,0
67.831374,18.013963,52,2
76.24262,24.2343,79,2
85.479644,11.466235,65,1
72.247357,9.49094,0,1
70.498683,24.292834,66,2
71.81476,29.270563,37,1
68.492493,28.005029,24,0
70.324534,28.409335,16,2
77.836229,11.475993,78,2
71.010701,18.742449,3,2
80.191776,13.868092,35,1
83.801474,14.968981,14,2
74.480997,18.331214,23,2
85.332496,18.357369,46,0
70.30673,32.630208,21,0
85.02645,29.29894,89,0
78.46572,26.115498,16,3
85.145532,29.913532,23,3
68.792744,24.605565,44,3
83.66273,17.531731,49,2
71.461723,26.604319,25,3
70.87391,9.994151,46,3
82.785976,17.092145,27,1
67.688239,24.100863,4,2
81.709379,32.389995,26,3
85.608189,18.3076,83,1
85.269042,30.999483,53,0
86.998225,18.875717,44,0
85.229334,16.85802,75,1
70.231985,14.16649,39,2
75.648779,22.154141,35,1
78.617545,33.234796,67,3
76.707898,32.130879,13,2
78.881585,23.38219,1,3
72.429887,11.97411,3,0
79.686921,26.827782,54,1
77.780698,32.872216,70,2
84.023793,23.03399,30,0
84.007142,18.329034,46,0
82.822738,25.916718,27,2
68.531847,11.576819,0,1
77.096359,31.381119,28,2
69.462487,13.723566,6,1
72.454493,18.125515,94,2
86.008326,24.85752,49,0
86.263079,25.93919,26,1
77.62395,8.998486,11,0
70.042454,15.919145,45,1
75.242004,23.803519,71,3
68.879355,31.382368,74,1
85.423559,10.390373,39,0
69.363084,22.09375,64,3
81.698205,22.731076,29,1
68.662858,33.146279,54,0
76.094292,24.482234,2,3
81.267214,25.334943,14,3
67.327384,29.807078,10,3
75.142743,13.267529,22,3
71.060892,21.136035,91,2
78.290213,13.520639,35,1
70.7927,18.396735,82,2
78.742197,19.644425,25,0
77.340211,25.546671,12,2
85.331105,31.343697,48,3
77.49358,11.355092,39,3
73.640058,30.5701,34,3
77.862367,25.9308,20,2
83.459086,15.673331,99,2
83.74574,24.46364,95,2
80.740489,27.597759,90,0
77.239987,32.611306,55,3
72.54795,24.383873,68,1
70.2685,22.655096,71,3
79.604928,27.635582,81,1
73.46285,28.113349,23,0
75.107951,21.747279,17,2
86.55265,28.2883,19,1
83.72264,9.445347,21,1
71.643507,19.487501,64,2
79.187335,29.238647,80,3
72.038463,22.774461,8,2
67.116269,16.228835,11,2
79.134215,33.150208,69,1
67.411752,31.016235,16,2
84.710979,29.750328,62,0
75.931032,24.487703,52,1
78.012501,25.739226,22,2
72.59638,15.588061,13,3
80.554629,19.774252,24,2
85.807571,13.138575,97,2
74.78016,18.585672,89,0
77.757705,25.073091,17,1
81.804992,13.566171,89,3
82.480509,28.576741,93,2
76.016834,15.365268,51,3
76.231594,27.561707,59,1
86.441372,22.027741,49,2
72.697318,14.649555,1,0
80.78908,12.525082,58,1
76.454147,23.335875,45,2
74.084482,13.698556,20,0
80.974888,30.605711,71,1
76.917624,33.772754,88,0
79.200102,15.49946,4,3
86.157603,9.528201,98,0
71.321978,18.193722,74,3
67.878049,27.680646,2,0
82.586037,20.899356,58,0
69.566887,10.893619,28,1
74.705497,33.286363,67,0
77.668357,28.379869,90,1
70.622657,25.692247,100,2
79.062764,25.2301,56,0
69.02303,22.839499,68,0
76.54272,16.531257,43,0
71.916644,30.72438,2,1
83.565731,14.640954,81,1
77.563095,33.690446,44,1
71.80476,28.077483,46,1
80.218305,10.057542,76,3
68.668467,27.228339,97,0
79.236885,11.945761,86,3
81.667222,10.973393,33,2
76.013177,23.669849,17,3
72.031005,20.187781,6,1
71.049752,22.477291,70,1
86.030485,16.690431,49,3
69.577222,11.10266,94,1
85.903275,33.696732,36,3
71.793759,15.470281,18,3
72.008041,22.330917,70,1
67.435588,13.537379,68,1
72.47739,15.033094,55,3
67.779903,19.871341,82,2
67.147708,32.684582,38,0
82.970493,30.409844,9,1
70.94454,23.69762,8,3
78.644608,12.519145,91,2
81.975565,27.82009,96,2
79.666567,26.112377,75,1
76.054369,10.491145,35,3
78.054786,10.044529,93,3
75.295487,29.684354,33,3
85.002992,15.077683,81,3
80.711138,21.158733,36,2
85.877641,18.938407,70,3
76.81952,24.929832,62,0
85.178128,30.859305,98,3
75.189215,27.799051,26,0
71.545097,14.742813,48,0
79.386528,20.406263,50,2
83.256726,10.614747,25,3
70.248431,10.669124,47,1
72.94417,19.835002,33,0
72.69452,18.236968,53,2
67.016739,25.463214,51,1
83.148118,33.709371,12,3
70.121913,10.887074,30,1
69.415781,28.124818,53,1
78.938787,21.231696,34,3
70.580449,14.662593,7,3
67.163753,24.727763,27,1
74.928571,29.398025,7,0
70.173905,13.891351,100,0
75.733413,24.318828,96,1
77.920217,20.445327,22,1
84.76122,24.759328,39,3
81.867259,32.438441,6,3
67.695754,18.466175,86,0
85.603642,9.606748,41,3
82.503122,30.312384,34,2
67.597105,21.577663,75,1
68.573951,15.000745,21,3
67.201289,9.665713,60,2
68.201364,33.16353,61,3
70.9048,20.081785,6,0
85.542417,8.67749,50,2
82.798261,13.348356,82,0
83.552794,32.492517,33,2
70.316652,23.558101,72,0
85.616813,10.172579,98,3
68.277457,11.944916,13,3
85.208592,25.268504,62,0
81.480758,13.337398,45,2
75.374111,11.246082,95,3
83.165121,24.514681,52,0
69.9201,26.632639,36,0
80.6857,25.028427,33,0
79.473622,30.211502,26,3
75.198778,21.76662,3,0
86.604287,22.350333,75,0
84.74294,11.178866,18,3
71.293021,14.473043,69,2
80.741387,14.053671,18,3
70.00693,20.788529,40,0
72.003719,17.222365,78,3
83.585354,13.133909,53,2
86.906458,25.00078,50,3
74.094969,28.447448,25,2
74.219674,14.842945,19,3
80.751838,31.437668,18,2
79.055593,23.376396,45,1
74.344048,17.803127,9,0
79.512008,18.93403,99,0
85.174064,15.063669,82,3
86.933384,27.435798,96,0
85.799205,9.555302,43,2
85.438077,10.222795,42,1
77.864698,15.068545,69,1
80.137324,12.951285,78,3
73.486098,24.484575,83,0
82.664557,21.953058,19,2
68.769429,23.756361,72,2
71.662255,21.736463,35,2
82.259997,32.111704,28,2
69.655509,16.293835,60,1
83.926418,29.651452,7,2
79.238708,15.710035,88,2
76.173835,10.142607,54,0
74.812135,29.516172,65,0
79.831703,10.639628,52,3
84.492489,23.357302,20,3
77.728412,18.608121,40,0
68.143756,13.762311,15,3
80.97954,21.063463,34,3
75.281199,31.671417,32,2
75.321948,24.82379,56,2
75.067093,21.374723,95,3
77.633299,20.025832,89,1
83.347178,13.225439,1,2
85.143201,12.955626,83,3
71.725162,21.141261,20,0
80.518928,10.633987,93,2
86.321983,32.193988,37,3
86.82822,12.615574,7,1
82.402888,15.894187,98,1
69.470852,9.592243,91,1
78.233657,16.153796,67,0
75.519493,16.574048,55,1
70.972402,28.14519,45,1
68.601312,12.917657,40,2
84.235967,11.911831,9,0
70.355879,31.692092,59,0
80.763398,13.174896,24,0
84.255039,15.770523,65,3
77.89835,24.523738,98,1
83.394105,14.475479,24,3
73.969791,27.15694,35,3
69.293869,11.64485,31,1
82.692651,17.91919,51,3
70.446527,28.297822,48,1
70.885718,22.101745,4,2
68.355984,26.022036,65,1
75.785598,18.917054,38,0
71.936224,10.739929,51,0
71.624512,30.149027,35,3
67.696771,21.114415,47,1
72.485791,32.978458,35,1
81.407932,28.958986,9,3
86.358619,31.2098,70,0
76.213442,19.568451,95,0
78.142323,22.911193,56,1
79.572787,14.873797,86,2
78.605932,23.057257,73,2
84.967971,29.900182,35,3
67.042894,33.789474,19,0
71.071791,8.696991,3,2
83.320564,15.550787,47,3
84.312679,24.237677,16,1
82.261254,20.717817,78,0
70.478976,9.741364,7,1
67.683269,31.101581,64,2
79.006334,26.033272,35,0
86.321299,15.007319,35,1
70.481956,29.278854,79,0
81.326134,20.993995,1,2
81.793364,17.074008,53,0
86.284287,30.385976,21,1
84.610743,9.584841,2,3
70.283123,19.215651,77,3
86.022675,30.948496,48,2
83.871822,23.746275,63,1
81.102687,12.904493,84,2
80.722825,18.583854,23,0
69.865344,19.145293,27,3
77.882052,24.293785,81,0
76.523625,26.868696,35,2
81.803097,24.308425,54,1
79.816387,10.081744,94,0
76.178898,10.453091,68,3
76.461956,13.536887,65,3
84.022541,33.800938,99,1
75.831345,17.005724,22,1
67.592351,28.523778,2,2
71.000734,30.481347,10,3
74.845605,18.398047,51,2
83.655358,25.960386,46,0
75.097072,33.821366,2,0
75.907238,28.482629,27,3
78.229221,14.395576,21,2
73.134454,17.202889,21,0
67.90921,21.849264,49,3
83.063413,27.759267,83,3
69.615744,23.936484,8,1
81.302642,32.13326,19,3
78.577504,21.991362,90,3
70.946484,28.541558,43,2
72.812793,13.888415,24,3
68.777764,22.93879,12,3
74.354661,13.981326,91,1
71.971483,9.810239,14,1
81.808515,32.723033,79,3
71.546033,17.648692,32,0
84.849756,9.924382,17,3
84.11541,29.422543,47,1
74.385618,20.043738,100,1
68.011547,11.199746,32,1
68.439335,10.593014,86,0
73.482011,28.120069,80,1
74.493925,30.423727,78,2
83.574563,15.662236,43,3
79.068833,17.754215,29,3
67.814871,9.259216,33,0
77.096471,20.914248,83,2
69.931214,19.879437,92,3
82.599042,33.39909,0,1
86.95085,18.384614,90,0
70.022049,22.140492,32,1
80.363378,33.295675,31,2
74.574216,20.177707,13,0
86.194149,32.596231,34,3
84.535028,18.663086,72,0
75.595857,12.066189,22,1
81.561505,32.626265,55,2
67.438681,21.824538,83,2
86.141822,30.200394,28,2
80.885078,20.08583,93,2
70.712476,28.525375,25,0
81.659322,33.240656,81,3
84.822965,32.458672,58,2
84.595688,21.871933,5,3
84.128137,29.226959,64,2
79.272681,17.862407,15,3
78.429623,26.84876,52,0
68.552831,30.301957,63,0
77.690588,33.520269,63,1
78.570324,24.250141,53,0
83.623021,14.519922,31,3
84.514528,16.13816,6,0
77.837738,25.92327,44,2
80.08719,17.70954,6,0
78.595685,22.319421,15,1
85.521651,31.423355,81,2
83.993427,18.249513,69,3
84.685343,21.975372,86,3
77.412022,33.027237,20,3
71.091221,29.147437,61,3
78.671022,22.742485,22,1
78.840929,9.944122,0,1
72.311811,33.739056,98,2
70.649546,16.874178,10,0
79.641927,16.070548,94,2
73.369133,27.64241,68,0
68.069068,26.974694,59,2
73.91389,21.163329,73,2
74.228921,28.225592,92,2
83.613284,19.930124,88,1
68.709677,26.295468,90,1
82.047707,15.562174,25,0
68.402088,28.397644,71,1
71.158765,29.208889,56,0
71.618623,11.324699,57,1
72.77822,8.728107,4,0
80.138499,21.180978,72,0
77.558442,8.972835,44,3
71.415676,10.892981,19,1
83.277238,26.299211,32,1
83.07453,30.482232,83,2
80.272452,32.4559,97,0
86.514348,9.127765,63,1
86.736757,30.089164,16,2
74.343863,33.08122,88,3
80.002828,22.623461,41,2
74.863142,16.770902,52,2
70.256252,29.998079,35,1
85.038389,30.23364,99,1
76.235376,27.994165,31,0
76.610823,12.453048,50,1
84.56821,14.123968,74,2
82.752936,13.53289,30,0
80.659152,32.428728,41,1
71.499058,16.172431,30,3
71.375771,25.64063,52,0
79.666083,15.155896,11,0
85.163304,28.460116,85,1
72.258528,16.183261,85,1
68.31383,14.917737,89,2
77.38398,27.893209,1,0
68.314393,28.092965,80,1
67.791345,25.628252,77,0
83.472445,28.29928,73,2
67.583782,13.894582,6,0
77.641725,19.540781,26,2
80.16722,17.094778,90,3
83.286539,25.59596,92,1
67.293787,10.661678,24,0
80.322071,29.243149,100,1
84.998402,31.775533,2,3
69.636547,15.290311,29,2
80.862097,15.840892,81,0
69.346162,12.561723,45,3
72.76431,17.977907,2,2
68.143823,19.57938,69,3
76.826169,28.075021,79,3
67.241644,29.737311,16,1
85.448604,32.313998,64,0
74.439625,12.444463,69,0
71.734701,19.521624,79,3
71.16123,14.605569,83,2
71.492062,33.582587,36,2
74.190178,22.853261,24,0
77.252238,12.436006,33,0
78.855901,14.501846,16,2
72.112022,21.585972,74,0
75.245788,21.353148,57,0
76.039772,16.130898,49,1
73.030233,27.467204,12,2
68.84731,15.328214,29,3
70.505304,31.355935,76,1
82.257572,28.414107,39,2
67.760259,13.917857,33,0
77.994136,22.15888,37,1
73.698356,26.062754,77,0
84.782505,13.561645,71,2
68.843611,22.744827,97,1
67.532646,19.667176,15,0
85.328103,24.194245,68,1
78.857219,12.721677,72,2
85.543757,30.703867,5,0
85.310122,13.543394,45,3
81.395768,32.627033,28,2
78.480036,23.020679,0,3
72.803597,15.142035,46,2
79.261059,30.160379,75,1
85.00182,31.038354,38,0
85.611395,32.57258,34,2
67.28139,28.922453,21,3
75.670649,16.960489,61,1
74.158723,26.243576,77,0
75.626704,27.729167,80,1
72.902784,9.438234,0,3
76.177756,28.829586,19,0
85.650319,25.82561,60,2
68.82907,31.475525,94,3
79.357902,12.516147,93,0
79.656138,21.873031,4,2
74.321104,12.302287,7,3
67.287059,13.439381,46,2
83.12955,13.049039,4,3
79.518243,12.060826,86,0
78.626931,14.888561,1,3
68.190249,31.396413,83,2
83.69953,22.939491,51,2
77.249553,33.423708,7,3
67.198022,10.100186,11,2
75.793817,22.462135,95,1
72.123356,33.634117,60,2
80.549915,20.720049,37,3
79.27073,15.742503,95,1
71.523852,13.017161,92,1
76.278546,32.029818,31,1
71.90704,10.431366,30,1
